sku_candidato,nombre_fuente,categoria_fuente_slug,subcategoria_fuente_slug,producto_url,imagen_url_externa,titulo_imagen_fuente,ultima_actualizacion_fuente,estado_contenido,estado_imagen,notas,sku_fuente,nombre_catalogo,categoria_url_fuente,imagen_thumbnail_url
CC-CABLE-AISLADO-THHW-CU-N10-VERDE,Cable Aislado Thhw Cu N10 Verde,alambre-cable-thhn-thw-cu,cable-cobre-aislado-thhn-cu,https://cablescolombia.com/producto/cable-aislado-thhw-cu-n10-verde,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/725/16776796fd0bd1cc.webp,Cable Aislado Thhw Cu N10 Verde,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-AISLADO-THHW-CU-N10-NEGRO,Cable Aislado Thhw Cu N10 Negro,alambre-cable-thhn-thw-cu,cable-cobre-aislado-thhn-cu,https://cablescolombia.com/producto/cable-aislado-thhw-cu-n10-negro,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/726/fd02ee37d36510bb.webp,Cable Aislado Thhw Cu N10 Negro,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-AISLADO-THHW-CU-N8-VERDE,Cable Aislado Thhw Cu N8 Verde,alambre-cable-thhn-thw-cu,cable-cobre-aislado-thhn-cu,https://cablescolombia.com/producto/cable-aislado-thhw-cu-n8-verde,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/727/3328002d9ce85b1c.webp,Cable Aislado Thhw Cu N8 Verde,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-AISLADO-THHW-CU-N8-AZUL,Cable Aislado Thhw Cu N8 Azul,alambre-cable-thhn-thw-cu,cable-cobre-aislado-thhn-cu,https://cablescolombia.com/producto/cable-aislado-thhw-cu-n8-azul,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/729/7ad76cc281ce8f85.webp,Cable Aislado Thhw Cu N8 Azul,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-AISLADO-THHW-CU-N8-BLANCO,Cable Aislado Thhw Cu N8 Blanco,alambre-cable-thhn-thw-cu,cable-cobre-aislado-thhn-cu,https://cablescolombia.com/producto/cable-aislado-thhw-cu-n8-blanco,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/731/01415e15e04ba76d.webp,Cable Aislado Thhw Cu N8 Blanco,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-AISLADO-THHW-CU-N8-NEGRO,Cable Aislado Thhw Cu N8 Negro,alambre-cable-thhn-thw-cu,cable-cobre-aislado-thhn-cu,https://cablescolombia.com/producto/cable-aislado-thhw-cu-n8-negro,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/734/0c2e8ef7b0a0f7b8.webp,Cable Aislado Thhw Cu N8 Negro,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-AISLADO-THHW-CU-N8-ROJO,Cable Aislado Thhw Cu N8 Rojo,alambre-cable-thhn-thw-cu,cable-cobre-aislado-thhn-cu,https://cablescolombia.com/producto/cable-aislado-thhw-cu-n8-rojo,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/736/fc125d3027ffecb3.webp,Cable Aislado Thhw Cu N8 Rojo,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-AISLADO-THHW-CU-N8-AMARILLO,Cable Aislado Thhw Cu N8 Amarillo,alambre-cable-thhn-thw-cu,cable-cobre-aislado-thhn-cu,https://cablescolombia.com/producto/cable-aislado-thhw-cu-n8-amarillo,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/739/4645a54077c9f9e8.webp,Cable Aislado Thhw Cu N8 Amarillo,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-AISLADO-THHW-CU-3X12-TRENZADO-ROJO,Cable Aislado Thhw Cu 3X12 Trenzado Rojo,alambre-cable-thhn-thw-cu,cable-cobre-aislado-thhn-cu,https://cablescolombia.com/producto/cable-aislado-thhw-cu-3x12-trenzado-rojo,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/741/851717376fbfacc5.webp,Cable Aislado Thhw Cu 3X12 Trenzado Rojo,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-AISLADO-THHW-CU-3X12-TRENZADO-AZUL,Cable Aislado Thhw Cu 3X12 Trenzado Azul,alambre-cable-thhn-thw-cu,cable-cobre-aislado-thhn-cu,https://cablescolombia.com/producto/cable-aislado-thhw-cu-3x12-trenzado-azul,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/743/3d89d4513f53e29d.webp,Cable Aislado Thhw Cu 3X12 Trenzado Azul,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-AISLADO-THHW-CU-N6-AMARILLO,Cable Aislado Thhw Cu N6 Amarillo,alambre-cable-thhn-thw-cu,cable-cobre-aislado-thhn-cu,https://cablescolombia.com/producto/cable-aislado-thhw-cu-n6-amarillo,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/744/fef77ec712cb76bd.webp,Cable Aislado Thhw Cu N6 Amarillo,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-AISLADO-THHW-CU-N6-AZUL,Cable Aislado Thhw Cu N6 Azul,alambre-cable-thhn-thw-cu,cable-cobre-aislado-thhn-cu,https://cablescolombia.com/producto/cable-aislado-thhw-cu-n6-azul,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/745/6db0a009e08d68cd.webp,Cable Aislado Thhw Cu N6 Azul,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-AISLADO-THHW-CU-N6-BLANCO,Cable Aislado Thhw Cu N6 Blanco,alambre-cable-thhn-thw-cu,cable-cobre-aislado-thhn-cu,https://cablescolombia.com/producto/cable-aislado-thhw-cu-n6-blanco,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/747/4582752fad8a5922.webp,Cable Aislado Thhw Cu N6 Blanco,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-AISLADO-THHW-CU-N6-NEGRO,Cable Aislado Thhw Cu N6 Negro,alambre-cable-thhn-thw-cu,cable-cobre-aislado-thhn-cu,https://cablescolombia.com/producto/cable-aislado-thhw-cu-n6-negro,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/748/f8b0b8a7e3378afa.webp,Cable Aislado Thhw Cu N6 Negro,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-AISLADO-THHW-CU-N6-ROJO,Cable Aislado Thhw Cu N6 Rojo,alambre-cable-thhn-thw-cu,cable-cobre-aislado-thhn-cu,https://cablescolombia.com/producto/cable-aislado-thhw-cu-n6-rojo,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/752/1caa0c4731911e6c.webp,Cable Aislado Thhw Cu N6 Rojo,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-AISLADO-THHW-CU-N6-VERDE,Cable Aislado Thhw Cu N6 Verde,alambre-cable-thhn-thw-cu,cable-cobre-aislado-thhn-cu,https://cablescolombia.com/producto/cable-aislado-thhw-cu-n6-verde,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/754/83d7473503ab5334.webp,Cable Aislado Thhw Cu N6 Verde,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-AISLADO-THHW-CU-N4,Cable Aislado Thhw Cu N4,alambre-cable-thhn-thw-cu,cable-cobre-aislado-thhn-cu,https://cablescolombia.com/producto/cable-aislado-thhw-cu-n4,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/757/cea5e11ce2d8c19e.webp,Cable Aislado Thhw Cu N4,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-AISLADO-THHW-CU-N2,Cable Aislado Thhw Cu N2,alambre-cable-thhn-thw-cu,cable-cobre-aislado-thhn-cu,https://cablescolombia.com/producto/cable-aislado-thhw-cu-n2,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/759/4ce3ff103a84741d.webp,Cable Aislado Thhw Cu N2,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-AISLADO-THHW-CU-1-0,Cable Aislado Thhw Cu 1/0,alambre-cable-thhn-thw-cu,cable-cobre-aislado-thhn-cu,https://cablescolombia.com/producto/cable-aislado-thhw-cu-1-0,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/761/5a0dcd6f9d2dc999.webp,Cable Aislado Thhw Cu 1/0,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-AISLADO-THHW-CU-2-0,Cable Aislado Thhw Cu 2/0,alambre-cable-thhn-thw-cu,cable-cobre-aislado-thhn-cu,https://cablescolombia.com/producto/cable-aislado-thhw-cu-2-0,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/764/c1b89d1abd0760bc.webp,Cable Aislado Thhw Cu 2/0,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-AISLADO-THHW-CU-3-0,Cable Aislado Thhw Cu 3/0,alambre-cable-thhn-thw-cu,cable-cobre-aislado-thhn-cu,https://cablescolombia.com/producto/cable-aislado-thhw-cu-3-0,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/767/edec87cf0e00f4c9.webp,Cable Aislado Thhw Cu 3/0,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-AISLADO-THHW-CU-4-0,Cable Aislado Thhw Cu 4/0,alambre-cable-thhn-thw-cu,cable-cobre-aislado-thhn-cu,https://cablescolombia.com/producto/cable-aislado-thhw-cu-4-0,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/771/4d8736fca8a7316e.webp,Cable Aislado Thhw Cu 4/0,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-AISLADO-THHW-CU-250MCM,Cable Aislado Thhw Cu 250MCM,alambre-cable-thhn-thw-cu,cable-cobre-aislado-thhn-cu,https://cablescolombia.com/producto/cable-aislado-thhw-cu-250mcm,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/772/ce25377245440b41.webp,Cable Aislado Thhw Cu 250MCM,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-AISLADO-THHW-CU-350MCM,Cable Aislado Thhw Cu 350MCM,alambre-cable-thhn-thw-cu,cable-cobre-aislado-thhn-cu,https://cablescolombia.com/producto/cable-aislado-thhw-cu-350mcm,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/774/420ac957835b78ac.webp,Cable Aislado Thhw Cu 350MCM,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-AISLADO-THHW-CU-500MCM,Cable Aislado Thhw Cu 500MCM,alambre-cable-thhn-thw-cu,cable-cobre-aislado-thhn-cu,https://cablescolombia.com/producto/cable-aislado-thhw-cu-500mcm,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/775/0e7f196eb5f6dbdb.webp,Cable Aislado Thhw Cu 500MCM,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-AISLADO-THHW-CU-400MCM,Cable Aislado Thhw Cu 400MCM,alambre-cable-thhn-thw-cu,cable-cobre-aislado-thhn-cu,https://cablescolombia.com/producto/cable-aislado-thhw-cu-400mcm,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/776/7d061d879c7e1254.webp,Cable Aislado Thhw Cu 400MCM,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-AISLADO-THHW-CU-N14-AMARILLO,Cable Aislado Thhw Cu N14 Amarillo,alambre-cable-thhn-thw-cu,cable-cobre-aislado-thhn-cu,https://cablescolombia.com/producto/cable-aislado-thhw-cu-n14-amarillo,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38427/93ddb2136349c41d.webp,Cable Aislado Thhw Cu N14 Amarillo,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-ALAMBRE-DESNUDO-N14-X-METRO,Alambre Desnudo N14 x Metro,alambre-cable-thhn-thw-cu,alambre-de-cobre-desnudo,https://cablescolombia.com/producto/alambre-desnudo-n14-x-metro,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/375/ebe10db747fadd35.webp,Alambre Desnudo N14 x Metro,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-ALAMBRE-DESNUDO-N12-X-METRO,Alambre Desnudo N12 x Metro,alambre-cable-thhn-thw-cu,alambre-de-cobre-desnudo,https://cablescolombia.com/producto/alambre-desnudo-n12-x-metro,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/377/a9f55eb04c4e257c.webp,Alambre Desnudo N12 x Metro,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",10011460,Alambre Desnudo N12 x Metro,https://cablescolombia.com/categoria/alambre-cable-thhn-thw-cu/alambre-de-cobre-desnudo,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/377/thumb/cd2ffc67917c17bb38eda5967b63a0c6.webp
CC-ALAMBRE-DESNUDO-N10-X-METRO,Alambre Desnudo N10 x Metro,alambre-cable-thhn-thw-cu,alambre-de-cobre-desnudo,https://cablescolombia.com/producto/alambre-desnudo-n10-x-metro,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/379/e52d8b2fb5a80f16.webp,Alambre Desnudo N10 x Metro,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-ALAMBRE-DESNUDO-N8-X-METRO,Alambre Desnudo N8 x Metro,alambre-cable-thhn-thw-cu,alambre-de-cobre-desnudo,https://cablescolombia.com/producto/alambre-desnudo-n8-x-metro,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/380/9b71a3ee9484c1d1.webp,Alambre Desnudo N8 x Metro,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-DESNUDO-COBRE-N14,Cable Desnudo Cobre N14,alambre-cable-thhn-thw-cu,cable-cobre-desnudo-suave-cu,https://cablescolombia.com/producto/cable-desnudo-cobre-n14,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/402/f292ca41ea42c0b416128eb7309c2ab4.webp,Cable Desnudo Cobre N14,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-DESNUDO-COBRE-N12,Cable Desnudo Cobre N12,alambre-cable-thhn-thw-cu,cable-cobre-desnudo-suave-cu,https://cablescolombia.com/producto/cable-desnudo-cobre-n12,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/406/2bb04e5250404cbaf8d85390b3b73b31.webp,Cable Desnudo Cobre N12,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-DESNUDO-COBRE-N10,Cable Desnudo Cobre N10,alambre-cable-thhn-thw-cu,cable-cobre-desnudo-suave-cu,https://cablescolombia.com/producto/cable-desnudo-cobre-n10,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/456/1783b57f0a75c36508473dcf69e35a07.webp,Cable Desnudo Cobre N10,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-DESNUDO-COBRE-N8,Cable Desnudo Cobre N8,alambre-cable-thhn-thw-cu,cable-cobre-desnudo-suave-cu,https://cablescolombia.com/producto/cable-desnudo-cobre-n8,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/458/452313214fe3b6d0e5f8f8ccf8f47e0d.webp,Cable Desnudo Cobre N8,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-DESNUDO-COBRE-N6,Cable Desnudo Cobre N6,alambre-cable-thhn-thw-cu,cable-cobre-desnudo-suave-cu,https://cablescolombia.com/producto/cable-desnudo-cobre-n6,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/461/9f5f60523a476317ba43689e968f2288.webp,Cable Desnudo Cobre N6,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-DESNUDO-COBRE-N4,Cable Desnudo Cobre N4,alambre-cable-thhn-thw-cu,cable-cobre-desnudo-suave-cu,https://cablescolombia.com/producto/cable-desnudo-cobre-n4,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/462/e38fa0f0335b773cc08621c79cd9ceae.webp,Cable Desnudo Cobre N4,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-DESNUDO-COBRE-N2,Cable Desnudo Cobre N2,alambre-cable-thhn-thw-cu,cable-cobre-desnudo-suave-cu,https://cablescolombia.com/producto/cable-desnudo-cobre-n2,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/463/1ac903fd40ccfffb6782bbbb2e556fc0.webp,Cable Desnudo Cobre N2,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
