"sku","nombre_surtilec","image_file","sha256","variantes_que_comparten_hash","estado_verificacion","accion"
"SRT-PENDING-0CEB7A30C550","Cable THHW-LS 4 AWG Cobre Trenzado","surtilec-cable-thhw-ls-4-awg-cobre-trenzado-srt-pending-0ceb7a30c550.webp","3a2d8639d8ee80b889892367cbaa0a77f8a3ea701c189d8b41d8f5a11aff60a4","Cable THHW-LS 4 AWG Cobre Trenzado | Cable THHW-LS 2 AWG Cobre Trenzado | Cable THHW-LS 2/0 AWG Cobre Trenzado | Cable THHW-LS 1/0 AWG Cobre Trenzado | Cable THHW-LS 3/0 AWG Cobre Trenzado | Cable THHW-LS 4/0 AWG Cobre Trenzado | Cable THHW-LS 250 kcmil Cobre Trenzado | Cable THHW-LS 500 kcmil Cobre Trenzado | Cable THHW-LS 350 kcmil Cobre Trenzado | Cable THHW-LS 400 kcmil Cobre Trenzado","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-92276926BA9C","Cable THHW-LS 6 AWG Cobre Trenzado, Blanco","surtilec-cable-thhw-ls-6-awg-cobre-trenzado-blanco-srt-pending-92276926ba9c.webp","564f0691bcd64316e9e5f18f9a1b323e93f145cd7e0dc7da999976b5eca9a9c1","Cable THHW-LS 8 AWG Cobre Trenzado, Blanco | Cable THHW-LS 6 AWG Cobre Trenzado, Blanco | Cable Libre de Halógeno LSZH 8 AWG Cobre Trenzado, Blanco | Cable Libre de Halógeno LSZH 6 AWG Cobre Trenzado, Blanco","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-1EE8DD2575A6","Cable THHW-LS 6 AWG Cobre Trenzado, Negro","surtilec-cable-thhw-ls-6-awg-cobre-trenzado-negro-srt-pending-1ee8dd2575a6.webp","1e2cbdaa48188b27ff392fceb0caec0ddf1f43d6f6d883b8bdb65225d8438aa5","Cable THHW-LS 8 AWG Cobre Trenzado, Negro | Cable THHW-LS 6 AWG Cobre Trenzado, Negro | Cable Libre de Halógeno LSZH 8 AWG Cobre Trenzado, Negro | Cable Libre de Halógeno LSZH 6 AWG Cobre Trenzado, Negro","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-1CEB98D50A52","Cable THHW-LS 2 AWG Cobre Trenzado","surtilec-cable-thhw-ls-2-awg-cobre-trenzado-srt-pending-1ceb98d50a52.webp","3a2d8639d8ee80b889892367cbaa0a77f8a3ea701c189d8b41d8f5a11aff60a4","Cable THHW-LS 4 AWG Cobre Trenzado | Cable THHW-LS 2 AWG Cobre Trenzado | Cable THHW-LS 2/0 AWG Cobre Trenzado | Cable THHW-LS 1/0 AWG Cobre Trenzado | Cable THHW-LS 3/0 AWG Cobre Trenzado | Cable THHW-LS 4/0 AWG Cobre Trenzado | Cable THHW-LS 250 kcmil Cobre Trenzado | Cable THHW-LS 500 kcmil Cobre Trenzado | Cable THHW-LS 350 kcmil Cobre Trenzado | Cable THHW-LS 400 kcmil Cobre Trenzado","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-6BA5A1DAA2AC","Cable THHW-LS 6 AWG Cobre Trenzado, Rojo","surtilec-cable-thhw-ls-6-awg-cobre-trenzado-rojo-srt-pending-6ba5a1daa2ac.webp","ffaa1a90e86bd18cdef8062950b4fad288a23773ad609e10a33984326b0cd071","Cable THHW-LS 8 AWG Cobre Trenzado, Rojo | Cable THHW-LS 6 AWG Cobre Trenzado, Rojo | Cable Libre de Halógeno LSZH 8 AWG Cobre Trenzado, Rojo | Cable Libre de Halógeno LSZH 6 AWG Cobre Trenzado, Rojo","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-F261807B9900","Cable THHW-LS 2/0 AWG Cobre Trenzado","surtilec-cable-thhw-ls-2-0-awg-cobre-trenzado-srt-pending-f261807b9900.webp","3a2d8639d8ee80b889892367cbaa0a77f8a3ea701c189d8b41d8f5a11aff60a4","Cable THHW-LS 4 AWG Cobre Trenzado | Cable THHW-LS 2 AWG Cobre Trenzado | Cable THHW-LS 2/0 AWG Cobre Trenzado | Cable THHW-LS 1/0 AWG Cobre Trenzado | Cable THHW-LS 3/0 AWG Cobre Trenzado | Cable THHW-LS 4/0 AWG Cobre Trenzado | Cable THHW-LS 250 kcmil Cobre Trenzado | Cable THHW-LS 500 kcmil Cobre Trenzado | Cable THHW-LS 350 kcmil Cobre Trenzado | Cable THHW-LS 400 kcmil Cobre Trenzado","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-CCD73200B6F2","Cable THHW-LS 1/0 AWG Cobre Trenzado","surtilec-cable-thhw-ls-1-0-awg-cobre-trenzado-srt-pending-ccd73200b6f2.webp","3a2d8639d8ee80b889892367cbaa0a77f8a3ea701c189d8b41d8f5a11aff60a4","Cable THHW-LS 4 AWG Cobre Trenzado | Cable THHW-LS 2 AWG Cobre Trenzado | Cable THHW-LS 2/0 AWG Cobre Trenzado | Cable THHW-LS 1/0 AWG Cobre Trenzado | Cable THHW-LS 3/0 AWG Cobre Trenzado | Cable THHW-LS 4/0 AWG Cobre Trenzado | Cable THHW-LS 250 kcmil Cobre Trenzado | Cable THHW-LS 500 kcmil Cobre Trenzado | Cable THHW-LS 350 kcmil Cobre Trenzado | Cable THHW-LS 400 kcmil Cobre Trenzado","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-8B3722E7CB2B","Cable THHW-LS 6 AWG Cobre Trenzado, Verde","surtilec-cable-thhw-ls-6-awg-cobre-trenzado-verde-srt-pending-8b3722e7cb2b.webp","4feb98384f4330f60f04751af6529aedb81158090d8e7f930911ca608fb78a1a","Cable THHW-LS 8 AWG Cobre Trenzado, Verde | Cable THHW-LS 6 AWG Cobre Trenzado, Verde | Cable Libre de Halógeno LSZH 8 AWG Cobre Trenzado, Verde | Cable Libre de Halógeno LSZH 6 AWG Cobre Trenzado, Verde","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-4C460F3BCB10","Cable THHW-LS 3/0 AWG Cobre Trenzado","surtilec-cable-thhw-ls-3-0-awg-cobre-trenzado-srt-pending-4c460f3bcb10.webp","3a2d8639d8ee80b889892367cbaa0a77f8a3ea701c189d8b41d8f5a11aff60a4","Cable THHW-LS 4 AWG Cobre Trenzado | Cable THHW-LS 2 AWG Cobre Trenzado | Cable THHW-LS 2/0 AWG Cobre Trenzado | Cable THHW-LS 1/0 AWG Cobre Trenzado | Cable THHW-LS 3/0 AWG Cobre Trenzado | Cable THHW-LS 4/0 AWG Cobre Trenzado | Cable THHW-LS 250 kcmil Cobre Trenzado | Cable THHW-LS 500 kcmil Cobre Trenzado | Cable THHW-LS 350 kcmil Cobre Trenzado | Cable THHW-LS 400 kcmil Cobre Trenzado","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-B03FCD60601B","Cable THHW-LS 4/0 AWG Cobre Trenzado","surtilec-cable-thhw-ls-4-0-awg-cobre-trenzado-srt-pending-b03fcd60601b.webp","3a2d8639d8ee80b889892367cbaa0a77f8a3ea701c189d8b41d8f5a11aff60a4","Cable THHW-LS 4 AWG Cobre Trenzado | Cable THHW-LS 2 AWG Cobre Trenzado | Cable THHW-LS 2/0 AWG Cobre Trenzado | Cable THHW-LS 1/0 AWG Cobre Trenzado | Cable THHW-LS 3/0 AWG Cobre Trenzado | Cable THHW-LS 4/0 AWG Cobre Trenzado | Cable THHW-LS 250 kcmil Cobre Trenzado | Cable THHW-LS 500 kcmil Cobre Trenzado | Cable THHW-LS 350 kcmil Cobre Trenzado | Cable THHW-LS 400 kcmil Cobre Trenzado","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-03893103C5CC","Cable THHW-LS 250 kcmil Cobre Trenzado","surtilec-cable-thhw-ls-250-kcmil-cobre-trenzado-srt-pending-03893103c5cc.webp","3a2d8639d8ee80b889892367cbaa0a77f8a3ea701c189d8b41d8f5a11aff60a4","Cable THHW-LS 4 AWG Cobre Trenzado | Cable THHW-LS 2 AWG Cobre Trenzado | Cable THHW-LS 2/0 AWG Cobre Trenzado | Cable THHW-LS 1/0 AWG Cobre Trenzado | Cable THHW-LS 3/0 AWG Cobre Trenzado | Cable THHW-LS 4/0 AWG Cobre Trenzado | Cable THHW-LS 250 kcmil Cobre Trenzado | Cable THHW-LS 500 kcmil Cobre Trenzado | Cable THHW-LS 350 kcmil Cobre Trenzado | Cable THHW-LS 400 kcmil Cobre Trenzado","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-920AA95588FF","Cable THHW-LS 500 kcmil Cobre Trenzado","surtilec-cable-thhw-ls-500-kcmil-cobre-trenzado-srt-pending-920aa95588ff.webp","3a2d8639d8ee80b889892367cbaa0a77f8a3ea701c189d8b41d8f5a11aff60a4","Cable THHW-LS 4 AWG Cobre Trenzado | Cable THHW-LS 2 AWG Cobre Trenzado | Cable THHW-LS 2/0 AWG Cobre Trenzado | Cable THHW-LS 1/0 AWG Cobre Trenzado | Cable THHW-LS 3/0 AWG Cobre Trenzado | Cable THHW-LS 4/0 AWG Cobre Trenzado | Cable THHW-LS 250 kcmil Cobre Trenzado | Cable THHW-LS 500 kcmil Cobre Trenzado | Cable THHW-LS 350 kcmil Cobre Trenzado | Cable THHW-LS 400 kcmil Cobre Trenzado","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-BB2B59952D1B","Cable THHW-LS 350 kcmil Cobre Trenzado","surtilec-cable-thhw-ls-350-kcmil-cobre-trenzado-srt-pending-bb2b59952d1b.webp","3a2d8639d8ee80b889892367cbaa0a77f8a3ea701c189d8b41d8f5a11aff60a4","Cable THHW-LS 4 AWG Cobre Trenzado | Cable THHW-LS 2 AWG Cobre Trenzado | Cable THHW-LS 2/0 AWG Cobre Trenzado | Cable THHW-LS 1/0 AWG Cobre Trenzado | Cable THHW-LS 3/0 AWG Cobre Trenzado | Cable THHW-LS 4/0 AWG Cobre Trenzado | Cable THHW-LS 250 kcmil Cobre Trenzado | Cable THHW-LS 500 kcmil Cobre Trenzado | Cable THHW-LS 350 kcmil Cobre Trenzado | Cable THHW-LS 400 kcmil Cobre Trenzado","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-5D89757874CE","Cable THHW-LS 400 kcmil Cobre Trenzado","surtilec-cable-thhw-ls-400-kcmil-cobre-trenzado-srt-pending-5d89757874ce.webp","3a2d8639d8ee80b889892367cbaa0a77f8a3ea701c189d8b41d8f5a11aff60a4","Cable THHW-LS 4 AWG Cobre Trenzado | Cable THHW-LS 2 AWG Cobre Trenzado | Cable THHW-LS 2/0 AWG Cobre Trenzado | Cable THHW-LS 1/0 AWG Cobre Trenzado | Cable THHW-LS 3/0 AWG Cobre Trenzado | Cable THHW-LS 4/0 AWG Cobre Trenzado | Cable THHW-LS 250 kcmil Cobre Trenzado | Cable THHW-LS 500 kcmil Cobre Trenzado | Cable THHW-LS 350 kcmil Cobre Trenzado | Cable THHW-LS 400 kcmil Cobre Trenzado","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-780ABB517110","Alambre de Cobre Desnudo 14 AWG Sólido","surtilec-alambre-de-cobre-desnudo-14-awg-solido-srt-pending-780abb517110.webp","b46b1f06faf0df306d073ebe39c0aadedf0341ff703bce2ae15018dcf4e467a4","Alambre de Cobre Desnudo 14 AWG Sólido | Alambre de Cobre Desnudo 12 AWG Sólido","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-86DB4130DA9A","Cable THHW-LS 14 AWG Cobre Trenzado, Amarillo","surtilec-cable-thhw-ls-14-awg-cobre-trenzado-amarillo-srt-pending-86db4130da9a.webp","a6525113aebea1beeaf27b84bdb3c01c2f3c0879eeeb95b968d7894b54013a0a","Cable THHW-LS 12 AWG Cobre Trenzado, Amarillo | Cable THHW-LS 10 AWG Cobre Trenzado, Amarillo | Cable THHW-LS 14 AWG Cobre Trenzado, Amarillo | Cable Libre de Halógeno LSZH 14 AWG Cobre Trenzado, Amarillo | Cable Libre de Halógeno LSZH 12 AWG Cobre Trenzado, Amarillo | Cable Libre de Halógeno LSZH 10 AWG Cobre Trenzado, Amarillo","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-CCE01012E007","Alambre de Cobre Desnudo 10 AWG Sólido","surtilec-alambre-de-cobre-desnudo-10-awg-solido-srt-pending-cce01012e007.webp","b5b57c2c7612f70a02d8bc74d9d362389e427e898b1154b22fc5b901f665d653","Alambre de Cobre Desnudo 10 AWG Sólido | Alambre de Cobre Desnudo 8 AWG Sólido","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-1804F14F0031","Alambre de Cobre Desnudo 12 AWG Sólido","surtilec-alambre-de-cobre-desnudo-12-awg-solido-srt-pending-1804f14f0031.webp","b46b1f06faf0df306d073ebe39c0aadedf0341ff703bce2ae15018dcf4e467a4","Alambre de Cobre Desnudo 14 AWG Sólido | Alambre de Cobre Desnudo 12 AWG Sólido","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-62ECCB9CBC7F","Cable de Cobre Desnudo 12 AWG Trenzado","surtilec-cable-de-cobre-desnudo-12-awg-trenzado-srt-pending-62eccb9cbc7f.webp","d5635e01270cf17e7347eb34693af458228d2bcfedd54e4715215e39312f67c2","Cable de Cobre Desnudo 12 AWG Trenzado | Cable de Cobre Desnudo 10 AWG Trenzado | Cable de Cobre Desnudo 6 AWG Trenzado | Cable de Cobre Desnudo 4 AWG Trenzado | Cable de Cobre Desnudo 2 AWG Trenzado | Cable de Cobre Desnudo 2/0 AWG Trenzado | Cable de Cobre Desnudo 1/0 AWG Trenzado | Cable de Cobre Desnudo 4/0 AWG Trenzado | Cable de Cobre Desnudo 14 AWG Trenzado | Cable de Cobre Desnudo 8 AWG Trenzado","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-3E3E2E48D6A4","Cable de Cobre Desnudo 10 AWG Trenzado","surtilec-cable-de-cobre-desnudo-10-awg-trenzado-srt-pending-3e3e2e48d6a4.webp","d5635e01270cf17e7347eb34693af458228d2bcfedd54e4715215e39312f67c2","Cable de Cobre Desnudo 12 AWG Trenzado | Cable de Cobre Desnudo 10 AWG Trenzado | Cable de Cobre Desnudo 6 AWG Trenzado | Cable de Cobre Desnudo 4 AWG Trenzado | Cable de Cobre Desnudo 2 AWG Trenzado | Cable de Cobre Desnudo 2/0 AWG Trenzado | Cable de Cobre Desnudo 1/0 AWG Trenzado | Cable de Cobre Desnudo 4/0 AWG Trenzado | Cable de Cobre Desnudo 14 AWG Trenzado | Cable de Cobre Desnudo 8 AWG Trenzado","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-77E92A904BC9","Cable de Cobre Desnudo 6 AWG Trenzado","surtilec-cable-de-cobre-desnudo-6-awg-trenzado-srt-pending-77e92a904bc9.webp","d5635e01270cf17e7347eb34693af458228d2bcfedd54e4715215e39312f67c2","Cable de Cobre Desnudo 12 AWG Trenzado | Cable de Cobre Desnudo 10 AWG Trenzado | Cable de Cobre Desnudo 6 AWG Trenzado | Cable de Cobre Desnudo 4 AWG Trenzado | Cable de Cobre Desnudo 2 AWG Trenzado | Cable de Cobre Desnudo 2/0 AWG Trenzado | Cable de Cobre Desnudo 1/0 AWG Trenzado | Cable de Cobre Desnudo 4/0 AWG Trenzado | Cable de Cobre Desnudo 14 AWG Trenzado | Cable de Cobre Desnudo 8 AWG Trenzado","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-84502B5390F0","Cable de Cobre Desnudo 4 AWG Trenzado","surtilec-cable-de-cobre-desnudo-4-awg-trenzado-srt-pending-84502b5390f0.webp","d5635e01270cf17e7347eb34693af458228d2bcfedd54e4715215e39312f67c2","Cable de Cobre Desnudo 12 AWG Trenzado | Cable de Cobre Desnudo 10 AWG Trenzado | Cable de Cobre Desnudo 6 AWG Trenzado | Cable de Cobre Desnudo 4 AWG Trenzado | Cable de Cobre Desnudo 2 AWG Trenzado | Cable de Cobre Desnudo 2/0 AWG Trenzado | Cable de Cobre Desnudo 1/0 AWG Trenzado | Cable de Cobre Desnudo 4/0 AWG Trenzado | Cable de Cobre Desnudo 14 AWG Trenzado | Cable de Cobre Desnudo 8 AWG Trenzado","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-8E7EFB9E9172","Cable de Cobre Desnudo 2 AWG Trenzado","surtilec-cable-de-cobre-desnudo-2-awg-trenzado-srt-pending-8e7efb9e9172.webp","d5635e01270cf17e7347eb34693af458228d2bcfedd54e4715215e39312f67c2","Cable de Cobre Desnudo 12 AWG Trenzado | Cable de Cobre Desnudo 10 AWG Trenzado | Cable de Cobre Desnudo 6 AWG Trenzado | Cable de Cobre Desnudo 4 AWG Trenzado | Cable de Cobre Desnudo 2 AWG Trenzado | Cable de Cobre Desnudo 2/0 AWG Trenzado | Cable de Cobre Desnudo 1/0 AWG Trenzado | Cable de Cobre Desnudo 4/0 AWG Trenzado | Cable de Cobre Desnudo 14 AWG Trenzado | Cable de Cobre Desnudo 8 AWG Trenzado","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-8EAF5D9C2C85","Cable de Cobre Desnudo 2/0 AWG Trenzado","surtilec-cable-de-cobre-desnudo-2-0-awg-trenzado-srt-pending-8eaf5d9c2c85.webp","d5635e01270cf17e7347eb34693af458228d2bcfedd54e4715215e39312f67c2","Cable de Cobre Desnudo 12 AWG Trenzado | Cable de Cobre Desnudo 10 AWG Trenzado | Cable de Cobre Desnudo 6 AWG Trenzado | Cable de Cobre Desnudo 4 AWG Trenzado | Cable de Cobre Desnudo 2 AWG Trenzado | Cable de Cobre Desnudo 2/0 AWG Trenzado | Cable de Cobre Desnudo 1/0 AWG Trenzado | Cable de Cobre Desnudo 4/0 AWG Trenzado | Cable de Cobre Desnudo 14 AWG Trenzado | Cable de Cobre Desnudo 8 AWG Trenzado","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-E8DD5A6639BC","Alambre de Cobre Desnudo 8 AWG Sólido","surtilec-alambre-de-cobre-desnudo-8-awg-solido-srt-pending-e8dd5a6639bc.webp","b5b57c2c7612f70a02d8bc74d9d362389e427e898b1154b22fc5b901f665d653","Alambre de Cobre Desnudo 10 AWG Sólido | Alambre de Cobre Desnudo 8 AWG Sólido","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-53E9D5D96B7F","Cable de Cobre Desnudo 1/0 AWG Trenzado","surtilec-cable-de-cobre-desnudo-1-0-awg-trenzado-srt-pending-53e9d5d96b7f.webp","d5635e01270cf17e7347eb34693af458228d2bcfedd54e4715215e39312f67c2","Cable de Cobre Desnudo 12 AWG Trenzado | Cable de Cobre Desnudo 10 AWG Trenzado | Cable de Cobre Desnudo 6 AWG Trenzado | Cable de Cobre Desnudo 4 AWG Trenzado | Cable de Cobre Desnudo 2 AWG Trenzado | Cable de Cobre Desnudo 2/0 AWG Trenzado | Cable de Cobre Desnudo 1/0 AWG Trenzado | Cable de Cobre Desnudo 4/0 AWG Trenzado | Cable de Cobre Desnudo 14 AWG Trenzado | Cable de Cobre Desnudo 8 AWG Trenzado","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-54D394A49AB8","Cable de Cobre Desnudo 4/0 AWG Trenzado","surtilec-cable-de-cobre-desnudo-4-0-awg-trenzado-srt-pending-54d394a49ab8.webp","d5635e01270cf17e7347eb34693af458228d2bcfedd54e4715215e39312f67c2","Cable de Cobre Desnudo 12 AWG Trenzado | Cable de Cobre Desnudo 10 AWG Trenzado | Cable de Cobre Desnudo 6 AWG Trenzado | Cable de Cobre Desnudo 4 AWG Trenzado | Cable de Cobre Desnudo 2 AWG Trenzado | Cable de Cobre Desnudo 2/0 AWG Trenzado | Cable de Cobre Desnudo 1/0 AWG Trenzado | Cable de Cobre Desnudo 4/0 AWG Trenzado | Cable de Cobre Desnudo 14 AWG Trenzado | Cable de Cobre Desnudo 8 AWG Trenzado","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-F0425DF85B52","Cable de Cobre Desnudo 3/0 AWG Trenzado","surtilec-cable-de-cobre-desnudo-3-0-awg-trenzado-srt-pending-f0425df85b52.webp","98784141eef7607a5a46120ac3f3ef2d4442b1ba6b74ef0c826a91f224e3906e","Cable de Cobre Desnudo 3/0 AWG Trenzado","coincidencia_exacta_hash_unico","asignar_imagen"
"SRT-PENDING-69E2CF6A9559","Cable Libre de Halógeno LSZH 14 AWG Cobre Trenzado, Amarillo","surtilec-cable-libre-de-halogeno-lszh-14-awg-cobre-trenzado-amarillo-srt-pending-69e2cf6a9559.webp","a6525113aebea1beeaf27b84bdb3c01c2f3c0879eeeb95b968d7894b54013a0a","Cable THHW-LS 12 AWG Cobre Trenzado, Amarillo | Cable THHW-LS 10 AWG Cobre Trenzado, Amarillo | Cable THHW-LS 14 AWG Cobre Trenzado, Amarillo | Cable Libre de Halógeno LSZH 14 AWG Cobre Trenzado, Amarillo | Cable Libre de Halógeno LSZH 12 AWG Cobre Trenzado, Amarillo | Cable Libre de Halógeno LSZH 10 AWG Cobre Trenzado, Amarillo","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-C94E1E870A26","Cable Libre de Halógeno LSZH 14 AWG Cobre Trenzado, Blanco","surtilec-cable-libre-de-halogeno-lszh-14-awg-cobre-trenzado-blanco-srt-pending-c94e1e870a26.webp","594d796a96c79e13b432ca8b95444f54a5b6d2388f325a70eab03ecbbd4514f6","Cable THHW-LS 14 AWG Cobre Trenzado, Blanco | Cable THHW-LS 12 AWG Cobre Trenzado, Blanco | Cable THHW-LS 10 AWG Cobre Trenzado, Blanco | Cable Libre de Halógeno LSZH 14 AWG Cobre Trenzado, Blanco | Cable Libre de Halógeno LSZH 12 AWG Cobre Trenzado, Blanco | Cable Libre de Halógeno LSZH 10 AWG Cobre Trenzado, Blanco","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-A0314224E766","Cable Libre de Halógeno LSZH 14 AWG Cobre Trenzado, Azul","surtilec-cable-libre-de-halogeno-lszh-14-awg-cobre-trenzado-azul-srt-pending-a0314224e766.webp","3406c5ea89d890c1ed77920957d6beebab75be52656b19942cdbd80ad1154a82","Cable THHW-LS 14 AWG Cobre Trenzado, Azul | Cable THHW-LS 12 AWG Cobre Trenzado, Azul | Cable THHW-LS 10 AWG Cobre Trenzado, Azul | Cable Libre de Halógeno LSZH 14 AWG Cobre Trenzado, Azul | Cable Libre de Halógeno LSZH 12 AWG Cobre Trenzado, Azul | Cable Libre de Halógeno LSZH 10 AWG Cobre Trenzado, Azul","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-04ACB9EA61A1","Cable Libre de Halógeno LSZH 14 AWG Cobre Trenzado, Negro","surtilec-cable-libre-de-halogeno-lszh-14-awg-cobre-trenzado-negro-srt-pending-04acb9ea61a1.webp","b8d415ea403bc4f235e85917cf0e05148b8bc50f5e58c741afdf4a6cbe0fff7d","Cable THHW-LS 14 AWG Cobre Trenzado, Negro | Cable THHW-LS 12 AWG Cobre Trenzado, Negro | Cable THHW-LS 10 AWG Cobre Trenzado, Negro | Cable Libre de Halógeno LSZH 14 AWG Cobre Trenzado, Negro | Cable Libre de Halógeno LSZH 12 AWG Cobre Trenzado, Negro | Cable Libre de Halógeno LSZH 10 AWG Cobre Trenzado, Negro","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-97A4BB65EF11","Cable de Cobre Desnudo 14 AWG Trenzado","surtilec-cable-de-cobre-desnudo-14-awg-trenzado-srt-pending-97a4bb65ef11.webp","d5635e01270cf17e7347eb34693af458228d2bcfedd54e4715215e39312f67c2","Cable de Cobre Desnudo 12 AWG Trenzado | Cable de Cobre Desnudo 10 AWG Trenzado | Cable de Cobre Desnudo 6 AWG Trenzado | Cable de Cobre Desnudo 4 AWG Trenzado | Cable de Cobre Desnudo 2 AWG Trenzado | Cable de Cobre Desnudo 2/0 AWG Trenzado | Cable de Cobre Desnudo 1/0 AWG Trenzado | Cable de Cobre Desnudo 4/0 AWG Trenzado | Cable de Cobre Desnudo 14 AWG Trenzado | Cable de Cobre Desnudo 8 AWG Trenzado","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-756CD6407BE0","Cable Libre de Halógeno LSZH 14 AWG Cobre Trenzado, Rojo","surtilec-cable-libre-de-halogeno-lszh-14-awg-cobre-trenzado-rojo-srt-pending-756cd6407be0.webp","b232726a6c0b06aafc14a9a9e8debc99fd5ad7d20f6633ac16d11f4e71d6d3a7","Cable THHW-LS 14 AWG Cobre Trenzado, Rojo | Cable THHW-LS 12 AWG Cobre Trenzado, Rojo | Cable THHW-LS 10 AWG Cobre Trenzado, Rojo | Cable Libre de Halógeno LSZH 14 AWG Cobre Trenzado, Rojo | Cable Libre de Halógeno LSZH 12 AWG Cobre Trenzado, Rojo | Cable Libre de Halógeno LSZH 10 AWG Cobre Trenzado, Rojo","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-4BC064D08D6A","Cable Libre de Halógeno LSZH 14 AWG Cobre Trenzado, Verde","surtilec-cable-libre-de-halogeno-lszh-14-awg-cobre-trenzado-verde-srt-pending-4bc064d08d6a.webp","afe96b15ec5b0daaf459935f3f1dd5db265524332b8774d7586be92831abc0b4","Cable THHW-LS 14 AWG Cobre Trenzado, Verde | Cable THHW-LS 12 AWG Cobre Trenzado, Verde | Cable THHW-LS 10 AWG Cobre Trenzado, Verde | Cable Libre de Halógeno LSZH 14 AWG Cobre Trenzado, Verde | Cable Libre de Halógeno LSZH 12 AWG Cobre Trenzado, Verde | Cable Libre de Halógeno LSZH 10 AWG Cobre Trenzado, Verde","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
"SRT-PENDING-7369268D0BC2","Cable Libre de Halógeno LSZH 12 AWG Cobre Trenzado, Negro","surtilec-cable-libre-de-halogeno-lszh-12-awg-cobre-trenzado-negro-srt-pending-7369268d0bc2.webp","b8d415ea403bc4f235e85917cf0e05148b8bc50f5e58c741afdf4a6cbe0fff7d","Cable THHW-LS 14 AWG Cobre Trenzado, Negro | Cable THHW-LS 12 AWG Cobre Trenzado, Negro | Cable THHW-LS 10 AWG Cobre Trenzado, Negro | Cable Libre de Halógeno LSZH 14 AWG Cobre Trenzado, Negro | Cable Libre de Halógeno LSZH 12 AWG Cobre Trenzado, Negro | Cable Libre de Halógeno LSZH 10 AWG Cobre Trenzado, Negro","fuente_visual_reutilizada_entre_variantes","mantener_sin_miniatura"
