id,sku,titulo,familia,familia_etiqueta,confianza,regla,marca,categorias
917,107260,16/12C SOOW Cordón portátil 90C 600V CPE,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
918,107261,16/14C SOOW Cordón portátil 90C 600V CPE,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
919,107262,16/16C SOOW Cordón portátil 90C 600V CPE,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
920,107263,16/20C SOOW Cordón portátil 90C 600V CPE,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
921,107264,16/24C SOOW Cordón portátil 90C 600V CPE,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
922,107265,16/30C SOOW Cordón portátil 90C 600V CPE,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
923,107266,16/40C SOOW Cordón portátil 90C 600V CPE,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
924,107267,18/2C SOOW Cordón portátil 90C 600V CPE,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
925,107268,18/3C SOOW Cordón portátil 90C 600V CPE,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
926,107269,18/4C SOOW Cordón portátil 90C 600V CPE,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
927,107270,18/6C SOOW Cordón portátil 90C 600V CPE,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
928,107271,18/7C SOOW Cordón portátil 90C 600V CPE,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
929,107272,18/8C SOOW Cordón portátil 90C 600V CPE,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
930,107273,18/10C SOOW Cordón portátil 90C 600V CPE,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
931,107274,18/12C SOOW Cordón portátil 90C 600V CPE,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
932,107275,18/14C SOOW Cordón portátil 90C 600V CPE,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
933,107276,18/20C SOOW Cordón portátil 90C 600V CPE,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
934,107277,18/24C SOOW Cordón portátil 90C 600V CPE,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
935,107278,1 AWG 3C tipo W Cable EPDM/CPE 2KV,tipo-w-epdm,Cable tipo W EPDM,alta,tipo w\b|\bEPDM\b,,Cables apantallados|Cables especiales
936,107279,2 AWG 1C tipo W Cable EPDM/CPE 2KV,tipo-w-epdm,Cable tipo W EPDM,alta,tipo w\b|\bEPDM\b,,Cables apantallados|Cables especiales
937,107280,2 AWG 3C tipo W Cable EPDM/CPE 2KV,tipo-w-epdm,Cable tipo W EPDM,alta,tipo w\b|\bEPDM\b,,Cables apantallados|Cables especiales
938,107281,2 AWG 4C tipo W Cable EPDM/CPE 2KV,tipo-w-epdm,Cable tipo W EPDM,alta,tipo w\b|\bEPDM\b,,Cables apantallados|Cables especiales
939,107282,4 AWG 4C tipo W Cable EPDM/CPE 2KV,tipo-w-epdm,Cable tipo W EPDM,alta,tipo w\b|\bEPDM\b,,Cables apantallados|Cables especiales
940,107283,4 AWG 5C tipo W Cable EPDM/CPE 2KV,tipo-w-epdm,Cable tipo W EPDM,alta,tipo w\b|\bEPDM\b,,Cables apantallados|Cables especiales
941,107284,8 AWG 5C tipo W Cable EPDM/CPE 2KV,tipo-w-epdm,Cable tipo W EPDM,alta,tipo w\b|\bEPDM\b,,Cables apantallados|Cables especiales
942,107285,2/0 AWG 1C tipo W Cable EPDM/CPE 2KV,tipo-w-epdm,Cable tipo W EPDM,alta,tipo w\b|\bEPDM\b,,Cables apantallados|Cables especiales
943,107286,4/0 AWG 1C tipo W Cable EPDM/CPE 2KV,tipo-w-epdm,Cable tipo W EPDM,alta,tipo w\b|\bEPDM\b,,Cables apantallados|Cables especiales
944,107287,4/0 AWG 1C tipo W Cable X-flexible EPDM/CPE 2KV,tipo-w-epdm,Cable tipo W EPDM,alta,tipo w\b|\bEPDM\b,,Cables apantallados|Cables especiales
945,107288,10 AWG 3 conductores SJOOW Cordón portátil 300V,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
946,107289,14 AWG 4 conductores SJOOW Cordón portátil 300V,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
947,107290,16 AWG 3 conductores SJOOW Cordón portátil 300V,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
948,107291,10/1C FEP tipo K (37 STR) 200C 600V,fep-tipo-k,Cable FEP tipo K,alta,FEP tipo K|\bFEP\b,,Cable de alta temperatura|Cables especiales
949,107295,12/1C FEP tipo K (19 STR) 200C 600V,fep-tipo-k,Cable FEP tipo K,alta,FEP tipo K|\bFEP\b,,Cable de alta temperatura|Cables especiales
950,107299,16/1C FEP tipo K (19 STR) 150C 600V,fep-tipo-k,Cable FEP tipo K,alta,FEP tipo K|\bFEP\b,,Cable de alta temperatura|Cables especiales
951,107301,12 AWG PTFE teflón,alta-temperatura,Cable de alta temperatura,alta,\bPTFE\b|tefl[oó]n|alta temperatura|silicona|fibra de vidrio|mica,,Cable de alta temperatura|Cables especiales
952,107306,20 AWG PTFE teflón,alta-temperatura,Cable de alta temperatura,alta,\bPTFE\b|tefl[oó]n|alta temperatura|silicona|fibra de vidrio|mica,,Cable de alta temperatura|Cables especiales
953,107307,"20 AWG PTFE teflón,",alta-temperatura,Cable de alta temperatura,alta,\bPTFE\b|tefl[oó]n|alta temperatura|silicona|fibra de vidrio|mica,,Cable de alta temperatura|Cables especiales
954,107308,20(19ST)TFE-E MIL-16878/4,tfe-mil,Cable TFE-E MIL-16878,alta,\bTFE-?E\b|MIL-?16878,,Cable de alta temperatura|Cables especiales
955,107309,20(19ST)TFE-E MIL-16878/4 GRN,tfe-mil,Cable TFE-E MIL-16878,alta,\bTFE-?E\b|MIL-?16878,,Cable de alta temperatura|Cables especiales
956,107310,20(19ST)TFE-E MIL-16878/4 BLU,tfe-mil,Cable TFE-E MIL-16878,alta,\bTFE-?E\b|MIL-?16878,,Cable de alta temperatura|Cables especiales
957,107315,"24 AWG PTFE teflón,",alta-temperatura,Cable de alta temperatura,alta,\bPTFE\b|tefl[oó]n|alta temperatura|silicona|fibra de vidrio|mica,,Cable de alta temperatura|Cables especiales
958,107317,24 AWG PTFE teflón,alta-temperatura,Cable de alta temperatura,alta,\bPTFE\b|tefl[oó]n|alta temperatura|silicona|fibra de vidrio|mica,,Cable de alta temperatura|Cables especiales
959,107319,16/2P JX termopar SPOS 105C 300V PVC,termopar,Cable para termopar,alta,termopar|\bJX\b|\bKX\b|\bTX\b|\bEX\b,,Cables apantallados|Cables especiales
960,107320,16/2P KX termopar SPOS 105C 300V PVC,termopar,Cable para termopar,alta,termopar|\bJX\b|\bKX\b|\bTX\b|\bEX\b,,Cables apantallados|Cables especiales
961,107321,16/4P JX termopar SPOS 105C 300V PVC,termopar,Cable para termopar,alta,termopar|\bJX\b|\bKX\b|\bTX\b|\bEX\b,,Cables apantallados|Cables especiales
962,107322,16/8P JX termopar SPOS 105C 300V PVC,termopar,Cable para termopar,alta,termopar|\bJX\b|\bKX\b|\bTX\b|\bEX\b,,Cables apantallados|Cables especiales
963,107323,16/8P KX termopar SPOS 105C 300V PVC,termopar,Cable para termopar,alta,termopar|\bJX\b|\bKX\b|\bTX\b|\bEX\b,,Cables apantallados|Cables especiales
964,107324,16/12P JX termopar SPOS 105C 300V PVC,termopar,Cable para termopar,alta,termopar|\bJX\b|\bKX\b|\bTX\b|\bEX\b,,Cables apantallados|Cables especiales
965,107325,16/24P JX termopar SPOS 105C 300V PVC,termopar,Cable para termopar,alta,termopar|\bJX\b|\bKX\b|\bTX\b|\bEX\b,,Cables apantallados|Cables especiales
966,107326,16/24P KX termopar SPOS 105C 300V PVC,termopar,Cable para termopar,alta,termopar|\bJX\b|\bKX\b|\bTX\b|\bEX\b,,Cables apantallados|Cables especiales
967,107327,20/4P JX termopar SPOS 105C 300V PVC,termopar,Cable para termopar,alta,termopar|\bJX\b|\bKX\b|\bTX\b|\bEX\b,,Cables apantallados|Cables especiales
968,107328,20/4P KX termopar SPOS 105C 300V PVC,termopar,Cable para termopar,alta,termopar|\bJX\b|\bKX\b|\bTX\b|\bEX\b,,Cables apantallados|Cables especiales
969,107329,20/8P JX termopar SPOS 105C 300V PVC,termopar,Cable para termopar,alta,termopar|\bJX\b|\bKX\b|\bTX\b|\bEX\b,,Cables apantallados|Cables especiales
970,107330,20/8P KX termopar SPOS 105C 300V PVC,termopar,Cable para termopar,alta,termopar|\bJX\b|\bKX\b|\bTX\b|\bEX\b,,Cables apantallados|Cables especiales
971,107331,20/12P JX termopar SPOS 105C 300V PVC,termopar,Cable para termopar,alta,termopar|\bJX\b|\bKX\b|\bTX\b|\bEX\b,,Cables apantallados|Cables especiales
972,107332,20/12P KX termopar SPOS 105C 300V PVC,termopar,Cable para termopar,alta,termopar|\bJX\b|\bKX\b|\bTX\b|\bEX\b,,Cables apantallados|Cables especiales
973,107333,20/24P JX termopar SPOS 105C 300V PVC,termopar,Cable para termopar,alta,termopar|\bJX\b|\bKX\b|\bTX\b|\bEX\b,,Cables apantallados|Cables especiales
974,107334,20/24P KX termopar SPOS 105C 300V PVC,termopar,Cable para termopar,alta,termopar|\bJX\b|\bKX\b|\bTX\b|\bEX\b,,Cables apantallados|Cables especiales
975,107335,16/1P JX termopar apantallado 200C 300V FEP,termopar,Cable para termopar,alta,termopar|\bJX\b|\bKX\b|\bTX\b|\bEX\b,,Cables apantallados|Cables especiales
976,107337,20/24TR PLTC STOS 105C 300V PVC,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cable para bandeja / tray cable|Cables especiales
977,107338,4 AWG 133 hilos cobre desnudo PVC,cobre-desnudo,Conductor de cobre desnudo,alta,desnudo,,Cable desnudo|Conductores desnudos
978,107340,6 AWG 133 hilos cobre desnudo PVC,cobre-desnudo,Conductor de cobre desnudo,alta,desnudo,,Cable desnudo|Conductores desnudos
979,107344,16 AWG máquina herramienta cable UL 1007/1569,cobre-estanado-hookup,Alambre de cobre estañado,alta,cobre estañado|UL 1007|m[aá]quina herramienta|\bSIS\b,,Cables apantallados|Cables especiales
980,107349,18 AWG máquina herramienta cable UL 1007/1569,cobre-estanado-hookup,Alambre de cobre estañado,alta,cobre estañado|UL 1007|m[aá]quina herramienta|\bSIS\b,,Cables apantallados|Cables especiales
981,107355,10/5C VNTC N/S Cable para bandeja E1 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
982,107356,16/1PR OS W/drenaje FREP/CPE,frep-cpe,Cable FREP/CPE,alta,\bFREP\b|\bCPE\b,,Cables apantallados|Cables especiales
983,107357,16/2PR SPOS W/drenaje FREP/CPE,frep-cpe,Cable FREP/CPE,alta,\bFREP\b|\bCPE\b,,Cables apantallados|Cables especiales
984,107358,16/4PR SPOS W/drenaje FREP/CPE,frep-cpe,Cable FREP/CPE,alta,\bFREP\b|\bCPE\b,,Cables apantallados|Cables especiales
985,107359,16/6PR SPOS W/drenaje FREP/CPE,frep-cpe,Cable FREP/CPE,alta,\bFREP\b|\bCPE\b,,Cables apantallados|Cables especiales
986,107360,16/8PR SPOS W/drenaje FREP/CPE,frep-cpe,Cable FREP/CPE,alta,\bFREP\b|\bCPE\b,,Cables apantallados|Cables especiales
987,107361,16/9PR SPOS W/drenaje FREP/CPE,frep-cpe,Cable FREP/CPE,alta,\bFREP\b|\bCPE\b,,Cables apantallados|Cables especiales
988,107362,16/12PR SPOS W/drenaje FREP/CPE,frep-cpe,Cable FREP/CPE,alta,\bFREP\b|\bCPE\b,,Cables apantallados|Cables especiales
989,107363,16/16PR SPOS W/drenaje FREP/CPE,frep-cpe,Cable FREP/CPE,alta,\bFREP\b|\bCPE\b,,Cables apantallados|Cables especiales
990,107364,18/2PR SPOS W/drenaje FREP/CPE,frep-cpe,Cable FREP/CPE,alta,\bFREP\b|\bCPE\b,,Cables apantallados|Cables especiales
991,107365,18/4PR SPOS W/drenaje FREP/CPE,frep-cpe,Cable FREP/CPE,alta,\bFREP\b|\bCPE\b,,Cables apantallados|Cables especiales
992,107366,10/4C VNTC N/S Cable para bandeja E1 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
993,107367,4 AWG 1 Conductor 133 hilos MG Mica vidrio,alta-temperatura,Cable de alta temperatura,alta,\bPTFE\b|tefl[oó]n|alta temperatura|silicona|fibra de vidrio|mica,,Cables apantallados|Cables especiales
994,107368,6 AWG 1 Conductor 133 hilos MG Mica vidrio,alta-temperatura,Cable de alta temperatura,alta,\bPTFE\b|tefl[oó]n|alta temperatura|silicona|fibra de vidrio|mica,,Cables apantallados|Cables especiales
995,107369,8 AWG 1 Conductor 133 hilos MG Mica vidrio,alta-temperatura,Cable de alta temperatura,alta,\bPTFE\b|tefl[oó]n|alta temperatura|silicona|fibra de vidrio|mica,,Cables apantallados|Cables especiales
996,107370,1/0 AWG 1 Conductor 259 hilos MG Mica vidrio,alta-temperatura,Cable de alta temperatura,alta,\bPTFE\b|tefl[oó]n|alta temperatura|silicona|fibra de vidrio|mica,,Cables apantallados|Cables especiales
997,107371,2 AWG 1 Conductor 133 hilos TGGT teflón vidrio,alta-temperatura,Cable de alta temperatura,alta,\bPTFE\b|tefl[oó]n|alta temperatura|silicona|fibra de vidrio|mica,,Cable de alta temperatura|Cables especiales
998,107372,4 AWG 1 Conductor 133 hilos TGGT teflón vidrio,alta-temperatura,Cable de alta temperatura,alta,\bPTFE\b|tefl[oó]n|alta temperatura|silicona|fibra de vidrio|mica,,Cable de alta temperatura|Cables especiales
999,107373,6 AWG 1 Conductor 133 hilos TGGT teflón vidrio,alta-temperatura,Cable de alta temperatura,alta,\bPTFE\b|tefl[oó]n|alta temperatura|silicona|fibra de vidrio|mica,,Cable de alta temperatura|Cables especiales
1000,107374,8 AWG 1 Conductor 133 hilos TGGT teflón vidrio,alta-temperatura,Cable de alta temperatura,alta,\bPTFE\b|tefl[oó]n|alta temperatura|silicona|fibra de vidrio|mica,,Cable de alta temperatura|Cables especiales
1001,107375,10 AWG 1 Conductor 105 hilos MG Mica vidrio,alta-temperatura,Cable de alta temperatura,alta,\bPTFE\b|tefl[oó]n|alta temperatura|silicona|fibra de vidrio|mica,,Cables apantallados|Cables especiales
1002,107376,12 AWG 1 Conductor 65 hilos MG Mica vidrio,alta-temperatura,Cable de alta temperatura,alta,\bPTFE\b|tefl[oó]n|alta temperatura|silicona|fibra de vidrio|mica,,Cables apantallados|Cables especiales
1003,107377,14 AWG 1 Conductor 41 hilos MG Mica vidrio,alta-temperatura,Cable de alta temperatura,alta,\bPTFE\b|tefl[oó]n|alta temperatura|silicona|fibra de vidrio|mica,,Cables apantallados|Cables especiales
1004,107378,16 AWG 1 Conductor 26 hilos MG Mica vidrio,alta-temperatura,Cable de alta temperatura,alta,\bPTFE\b|tefl[oó]n|alta temperatura|silicona|fibra de vidrio|mica,,Cables apantallados|Cables especiales
1005,107379,18 AWG 1 Conductor 16 hilos MG Mica vidrio,alta-temperatura,Cable de alta temperatura,alta,\bPTFE\b|tefl[oó]n|alta temperatura|silicona|fibra de vidrio|mica,,Cables apantallados|Cables especiales
1006,107380,4/0 AWG 1 Conductor 259 hilos TGGT teflón vidrio,alta-temperatura,Cable de alta temperatura,alta,\bPTFE\b|tefl[oó]n|alta temperatura|silicona|fibra de vidrio|mica,,Cable de alta temperatura|Cables especiales
1007,107381,1/1C SRML cable (259 hilos) 200C 600V,srml-srg-k,Cable SRML/SRG-K de silicona,alta,\bSRML\b|\bSRG-?K\b|\bSF-?2\b|\bSFF-?2\b,,Cables apantallados|Cables especiales
1008,107382,2/1C SRML cable (133 hilos) 200C 600V,srml-srg-k,Cable SRML/SRG-K de silicona,alta,\bSRML\b|\bSRG-?K\b|\bSF-?2\b|\bSFF-?2\b,,Cables apantallados|Cables especiales
1009,107383,4/1C SRML cable (133 hilos) 200C 600V,srml-srg-k,Cable SRML/SRG-K de silicona,alta,\bSRML\b|\bSRG-?K\b|\bSF-?2\b|\bSFF-?2\b,,Cables apantallados|Cables especiales
1010,107384,6/1C SRML cable (133 hilos) 150C 600V,srml-srg-k,Cable SRML/SRG-K de silicona,alta,\bSRML\b|\bSRG-?K\b|\bSF-?2\b|\bSFF-?2\b,,Cables apantallados|Cables especiales
1011,107385,8/1C SRML cable (133 hilos) 150C 600V,srml-srg-k,Cable SRML/SRG-K de silicona,alta,\bSRML\b|\bSRG-?K\b|\bSF-?2\b|\bSFF-?2\b,,Cables apantallados|Cables especiales
1012,107386,1/0-1C SRML cable (259 hilos) 200C 600V,srml-srg-k,Cable SRML/SRG-K de silicona,alta,\bSRML\b|\bSRG-?K\b|\bSF-?2\b|\bSFF-?2\b,,Cables apantallados|Cables especiales
1013,107387,12 AWG 3 conductores 19 hilos silicona caucho Motor conexión SRG-K,srml-srg-k,Cable SRML/SRG-K de silicona,alta,\bSRML\b|\bSRG-?K\b|\bSF-?2\b|\bSFF-?2\b,,Cable coaxial|Cables especiales
1014,107388,12 AWG 4 conductores 19 hilos silicona caucho Motor conexión SRG-K,srml-srg-k,Cable SRML/SRG-K de silicona,alta,\bSRML\b|\bSRG-?K\b|\bSF-?2\b|\bSFF-?2\b,,Cable coaxial|Cables especiales
1015,107389,12/5C(19STR) SRG-K CABLE 200C,srml-srg-k,Cable SRML/SRG-K de silicona,alta,\bSRML\b|\bSRG-?K\b|\bSF-?2\b|\bSFF-?2\b,,Cable coaxial|Cables especiales
1016,107390,14 AWG 3 conductores 7 hilos silicona caucho Motor conexión SRG-K,srml-srg-k,Cable SRML/SRG-K de silicona,alta,\bSRML\b|\bSRG-?K\b|\bSF-?2\b|\bSFF-?2\b,,Cable coaxial|Cables especiales
1017,107391,14 AWG 4 conductores 7 hilos silicona caucho Motor conexión SRG-K,srml-srg-k,Cable SRML/SRG-K de silicona,alta,\bSRML\b|\bSRG-?K\b|\bSF-?2\b|\bSFF-?2\b,,Cable coaxial|Cables especiales
1018,107392,14 AWG 5 conductores 7 hilos silicona caucho Motor conexión SRG-K,srml-srg-k,Cable SRML/SRG-K de silicona,alta,\bSRML\b|\bSRG-?K\b|\bSF-?2\b|\bSFF-?2\b,,Cable coaxial|Cables especiales
1019,107393,14 AWG 7 conductores 7 hilos silicona caucho Motor conexión SRG-K,srml-srg-k,Cable SRML/SRG-K de silicona,alta,\bSRML\b|\bSRG-?K\b|\bSF-?2\b|\bSFF-?2\b,,Cable coaxial|Cables especiales
1020,107394,2/0-1C SRML cable (259 hilos) 200C 600V,srml-srg-k,Cable SRML/SRG-K de silicona,alta,\bSRML\b|\bSRG-?K\b|\bSF-?2\b|\bSFF-?2\b,,Cables apantallados|Cables especiales
1021,107395,250/1C SRML cable (427 hilos) 200C 600V,srml-srg-k,Cable SRML/SRG-K de silicona,alta,\bSRML\b|\bSRG-?K\b|\bSF-?2\b|\bSFF-?2\b,,Cables apantallados|Cables especiales
1022,107396,3/0-1C SRML cable (259 hilos) 200C 600V,srml-srg-k,Cable SRML/SRG-K de silicona,alta,\bSRML\b|\bSRG-?K\b|\bSF-?2\b|\bSFF-?2\b,,Cables apantallados|Cables especiales
1023,107397,350/1C SRML cable (427 hilos) 200C 600V,srml-srg-k,Cable SRML/SRG-K de silicona,alta,\bSRML\b|\bSRG-?K\b|\bSF-?2\b|\bSFF-?2\b,,Cables apantallados|Cables especiales
1024,107398,4/0-1C SRML cable (259 hilos) 200C 600V,srml-srg-k,Cable SRML/SRG-K de silicona,alta,\bSRML\b|\bSRG-?K\b|\bSF-?2\b|\bSFF-?2\b,,Cables apantallados|Cables especiales
1025,107399,500/1C SRML cable (427 hilos) 200C 600V,srml-srg-k,Cable SRML/SRG-K de silicona,alta,\bSRML\b|\bSRG-?K\b|\bSF-?2\b|\bSFF-?2\b,,Cables apantallados|Cables especiales
1026,107400,10 AWG 1 Conductor 105 hilos TGGT teflón vidrio,alta-temperatura,Cable de alta temperatura,alta,\bPTFE\b|tefl[oó]n|alta temperatura|silicona|fibra de vidrio|mica,,Cable de alta temperatura|Cables especiales
1027,107401,12 AWG 1 Conductor 65 hilos TGGT teflón vidrio,alta-temperatura,Cable de alta temperatura,alta,\bPTFE\b|tefl[oó]n|alta temperatura|silicona|fibra de vidrio|mica,,Cable de alta temperatura|Cables especiales
1028,107402,14 AWG 1 Conductor 41 hilos TGGT teflón vidrio,alta-temperatura,Cable de alta temperatura,alta,\bPTFE\b|tefl[oó]n|alta temperatura|silicona|fibra de vidrio|mica,,Cable de alta temperatura|Cables especiales
1029,107403,16 AWG 1 Conductor 26 hilos TGGT teflón vidrio,alta-temperatura,Cable de alta temperatura,alta,\bPTFE\b|tefl[oó]n|alta temperatura|silicona|fibra de vidrio|mica,,Cable de alta temperatura|Cables especiales
1030,107404,18 AWG 1 Conductor 16 hilos TGGT teflón vidrio,alta-temperatura,Cable de alta temperatura,alta,\bPTFE\b|tefl[oó]n|alta temperatura|silicona|fibra de vidrio|mica,,Cable de alta temperatura|Cables especiales
1031,107405,10/1C SRML cable (SFF-2) 150C 600V,srml-srg-k,Cable SRML/SRG-K de silicona,alta,\bSRML\b|\bSRG-?K\b|\bSF-?2\b|\bSFF-?2\b,,Cables apantallados|Cables especiales
1032,107409,12/1C SRML cable (SFF-2) 150C 600V,srml-srg-k,Cable SRML/SRG-K de silicona,alta,\bSRML\b|\bSRG-?K\b|\bSF-?2\b|\bSFF-?2\b,,Cables apantallados|Cables especiales
1033,107414,14/1C SRML cable (SFF-2) 150C 600V,srml-srg-k,Cable SRML/SRG-K de silicona,alta,\bSRML\b|\bSRG-?K\b|\bSF-?2\b|\bSFF-?2\b,,Cables apantallados|Cables especiales
1034,107419,16/1C SRML cable (SFF-2) 150C 600V,srml-srg-k,Cable SRML/SRG-K de silicona,alta,\bSRML\b|\bSRG-?K\b|\bSF-?2\b|\bSFF-?2\b,,Cables apantallados|Cables especiales
1035,107424,18/1C SRML cable (SFF-2) 150C 600V,srml-srg-k,Cable SRML/SRG-K de silicona,alta,\bSRML\b|\bSRG-?K\b|\bSF-?2\b|\bSFF-?2\b,,Cables apantallados|Cables especiales
1036,107427,10/1C SRML cable (SF-2) 200C 600V,srml-srg-k,Cable SRML/SRG-K de silicona,alta,\bSRML\b|\bSRG-?K\b|\bSF-?2\b|\bSFF-?2\b,,Cables apantallados|Cables especiales
1037,107429,12/1C SRML cable (SF-2) 200C 600V,srml-srg-k,Cable SRML/SRG-K de silicona,alta,\bSRML\b|\bSRG-?K\b|\bSF-?2\b|\bSFF-?2\b,,Cables apantallados|Cables especiales
1038,107431,14/1C SRML cable (SF-2) 200C 600V,srml-srg-k,Cable SRML/SRG-K de silicona,alta,\bSRML\b|\bSRG-?K\b|\bSF-?2\b|\bSFF-?2\b,,Cables apantallados|Cables especiales
1039,107434,16/1C SRML cable (SF-2) 200C 600V,srml-srg-k,Cable SRML/SRG-K de silicona,alta,\bSRML\b|\bSRG-?K\b|\bSF-?2\b|\bSFF-?2\b,,Cables apantallados|Cables especiales
1040,107438,18/1C SRML cable (SF-2) 200C 600V,srml-srg-k,Cable SRML/SRG-K de silicona,alta,\bSRML\b|\bSRG-?K\b|\bSF-?2\b|\bSFF-?2\b,,Cables apantallados|Cables especiales
1041,107440,6 AWG 1 conductor cobre estañado SIS 90C,cobre-estanado-hookup,Alambre de cobre estañado,alta,cobre estañado|UL 1007|m[aá]quina herramienta|\bSIS\b,,Cables apantallados|Cables especiales
1042,107442,8 AWG 1 conductor cobre estañado SIS 90C BLK,cobre-estanado-hookup,Alambre de cobre estañado,alta,cobre estañado|UL 1007|m[aá]quina herramienta|\bSIS\b,,Cables apantallados|Cables especiales
1043,107443,8 AWG 1 conductor cobre estañado SIS 90C WHT,cobre-estanado-hookup,Alambre de cobre estañado,alta,cobre estañado|UL 1007|m[aá]quina herramienta|\bSIS\b,,Cables apantallados|Cables especiales
1044,107444,8 AWG 1 conductor cobre estañado SIS 90C,cobre-estanado-hookup,Alambre de cobre estañado,alta,cobre estañado|UL 1007|m[aá]quina herramienta|\bSIS\b,,Cables apantallados|Cables especiales
1045,107447,10 AWG 1 conductor cobre estañado SIS 90C,cobre-estanado-hookup,Alambre de cobre estañado,alta,cobre estañado|UL 1007|m[aá]quina herramienta|\bSIS\b,,Cables apantallados|Cables especiales
1046,107454,12 AWG 1 conductor cobre estañado SIS 90C,cobre-estanado-hookup,Alambre de cobre estañado,alta,cobre estañado|UL 1007|m[aá]quina herramienta|\bSIS\b,,Cables apantallados|Cables especiales
1047,107456,1 EPDM cobre estañado,tipo-w-epdm,Cable tipo W EPDM,alta,tipo w\b|\bEPDM\b,,Cables apantallados|Cables especiales
1048,107457,2 EPDM cobre estañado,tipo-w-epdm,Cable tipo W EPDM,alta,tipo w\b|\bEPDM\b,,Cables apantallados|Cables especiales
1049,107458,4 EPDM cobre estañado,tipo-w-epdm,Cable tipo W EPDM,alta,tipo w\b|\bEPDM\b,,Cables apantallados|Cables especiales
1050,107459,6 EPDM cobre estañado,tipo-w-epdm,Cable tipo W EPDM,alta,tipo w\b|\bEPDM\b,,Cables apantallados|Cables especiales
1051,107460,8 EPDM cobre estañado,tipo-w-epdm,Cable tipo W EPDM,alta,tipo w\b|\bEPDM\b,,Cables apantallados|Cables especiales
1052,107461,1/0 EPDM cobre estañado,tipo-w-epdm,Cable tipo W EPDM,alta,tipo w\b|\bEPDM\b,,Cables apantallados|Cables especiales
